"idDrink","strDrink","strDrinkAlternate","strDrinkES","strDrinkDE","strDrinkFR","strDrinkZH-HANS","strDrinkZH-HANT","strTags","strVideo","strCategory","strIBA","strAlcoholic","strGlass","strInstructions","strInstructionsES","strInstructionsDE","strInstructionsFR","strInstructionsZH-HANS","strInstructionsZH-HANT","strDrinkThumb","strIngredient1","strIngredient2","strIngredient3","strIngredient4","strIngredient5","strIngredient6","strIngredient7","strIngredient8","strIngredient9","strIngredient10","strIngredient11","strIngredient12","strIngredient13","strIngredient14","strIngredient15","strMeasure1","strMeasure2","strMeasure3","strMeasure4","strMeasure5","strMeasure6","strMeasure7","strMeasure8","strMeasure9","strMeasure10","strMeasure11","strMeasure12","strMeasure13","strMeasure14","strMeasure15","strCreativeCommonsConfirmed","dateModified"
"12186","Shanghai Cocktail",NA,NA,NA,NA,NA,NA,NA,NA,"Ordinary Drink",NA,"Alcoholic","Cocktail glass","Shake all ingredients with ice, strain into a cocktail glass, and serve.",NA,"Alle Zutaten mit Eis schütteln, in ein Cocktailglas abseihen und servieren.",NA,NA,NA,"https://www.thecocktaildb.com/images/media/drink/ttyrxr1478820678.jpg","Light rum","Anisette","Grenadine","Lemon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1 oz Jamaican ","1 tsp ","1/2 tsp ","Juice of 1/4 ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","2016-11-10 23:31:18"
"12224","Sloe Gin Cocktail",NA,NA,NA,NA,NA,NA,NA,NA,"Ordinary Drink",NA,"Alcoholic","Cocktail glass","Stir all ingredients with ice, strain into a cocktail glass, and serve.",NA,"Alle Zutaten mit Eis verrühren, in ein Cocktailglas abseihen und servieren.",NA,NA,NA,"https://www.thecocktaildb.com/images/media/drink/d7mo481504889531.jpg","Sloe gin","Dry Vermouth","Orange bitters",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2 oz ","1/4 tsp ","1 dash ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","2017-09-08 17:52:12"
"12750","Spanish chocolate",NA,NA,NA,NA,NA,NA,NA,NA,"Cocoa",NA,"Non alcoholic","Coffee mug","Stir the milk with the chocolate and the cinnamon over low heat until the chocolate dissolves. Add the eggs and beat the mixture until it becomes thick, taking care not to boil. Serve in coffee mug.",NA,"Die Milch mit der Schokolade und dem Zimt bei schwacher Hitze verrühren, bis sich die Schokolade auflöst. Die Eier dazugeben und die Masse schaumig schlagen, bis sie dick wird, dabei darauf achten, dass sie nicht kocht. In einer Kaffeetasse servieren.",NA,NA,NA,"https://www.thecocktaildb.com/images/media/drink/pra8vt1487603054.jpg","Milk","Chocolate","Cinnamon","Egg yolk",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2 cups ","2 oz sweet ","1/2 tsp ","2 beaten ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","2017-02-20 15:04:14"
"12722","Strawberry Shivers",NA,NA,NA,NA,NA,NA,NA,NA,"Other/Unknown",NA,"Non alcoholic","Highball glass","Place all ingredients in the blender jar - cover and whiz on medium speed until well blended. Pour in one tall, 2 medium or 3 small glasses and drink up.",NA,"Alle Zutaten in den Mixer geben - abdecken und bei mittlerer Geschwindigkeit schaumig schlagen, bis sie gut vermischt sind. In ein großes, 2 mittlere oder 3 kleine Gläser füllen und geniessen.",NA,NA,NA,"https://www.thecocktaildb.com/images/media/drink/9h1vvt1487603404.jpg","Strawberries","Honey","Water",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1 1/2 cup ","4 tsp ","1/2 cup ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","2017-02-20 15:10:04"
"13032","Spiced Peach Punch",NA,NA,NA,NA,NA,NA,NA,NA,"Punch / Party Drink",NA,"Non alcoholic","Collins Glass","Combine peach nectar, orange juice and brown sugar in a large saucepan. Tie cinnamon and cloves in a small cheesecloth bag. Drop into saucepan. Heat slowly, stirring constantly, until sugar dissolves. Simmer 10 minutes. Stir in lime juice. Serve in hot mugs.",NA,"Pfirsichnektar, Orangensaft und braunen Zucker in einem großen Topf vermengen, Zimt und Nelken in einem kleinen Seihtuchbeutel binden. In den Topf eintauchen, langsam unter ständigem Rühren erhitzen, bis sich der Zucker auflöst. 10 Minuten köcheln lassen. Limettensaft unterrühren. In heißen Tassen servieren.",NA,NA,NA,"https://www.thecocktaildb.com/images/media/drink/qxvypq1468924331.jpg","Peach nectar","Orange juice","Brown sugar","Cinnamon","Cloves","Lime juice",NA,NA,NA,NA,NA,NA,NA,NA,NA,"46 oz ","20 oz ","1/2 cup ","3 3-inch ","1/2 tsp ","2 tblsp ",NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","2016-07-19 11:32:11"
"12316","Strawberry Daiquiri",NA,NA,NA,NA,NA,NA,NA,NA,"Ordinary Drink",NA,"Alcoholic","Cocktail glass","Pour all ingredients into shaker with ice cubes. Shake well. Strain in chilled cocktail glass.",NA,"Alle Zutaten in den Shaker mit Eiswürfeln geben. Gut schütteln. In einem gekühlten Cocktailglas abseihen.",NA,NA,NA,"https://www.thecocktaildb.com/images/media/drink/deu59m1504736135.jpg","Strawberry schnapps","Light rum","Lime juice","Powdered sugar","Strawberries",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1/2 oz ","1 oz ","1 oz ","1 tsp ","1 oz ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","2017-09-06 23:15:36"
"12760","Surf City Lifesaver",NA,NA,NA,NA,NA,NA,NA,NA,"Ordinary Drink",NA,"Alcoholic","Highball glass","Lots of ice and soda top up in tall glass with cherry and a grin.",NA,"Viel Eis und Soda in einem hohen Glas mit Cherry und Gin auffüllen.",NA,NA,NA,"https://www.thecocktaildb.com/images/media/drink/2rzfer1487602699.jpg","Ouzo","Baileys irish cream","Gin","Grand Marnier",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1 part ","1 part ","2 parts ","1/2 part ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","2017-02-20 14:58:19"
"13036","Strawberry Lemonade",NA,NA,NA,NA,NA,NA,NA,NA,"Punch / Party Drink",NA,"Non alcoholic","Collins Glass","Throw everything into a blender and mix until fairly smooth. Serve over ice.",NA,"Alles in einen Mixer geben und mischen, bis es ziemlich geschmeidig ist. Auf Eis servieren.",NA,NA,NA,"https://www.thecocktaildb.com/images/media/drink/spvvxp1468924425.jpg","Lemon","Sugar","Strawberries","Water",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Juice of 1 ","1 tblsp ","8-10 ripe ","1 cup ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","2016-07-19 11:33:45"
"13042","Sunny Holiday Punch",NA,NA,NA,NA,NA,NA,NA,NA,"Punch / Party Drink",NA,"Optional alcohol","Punch bowl","Combine all ingredients in a punch bowl.",NA,"Alle Zutaten in einer Bowle vermengen.",NA,NA,NA,"https://www.thecocktaildb.com/images/media/drink/rywtwy1468924758.jpg","Pineapple juice","Club soda","Orange juice","Lemon","Berries","Champagne",NA,NA,NA,NA,NA,NA,NA,NA,NA,"46 oz chilled ","28 oz ","6 oz frozen ","1 ","2 cups ","1 bottle ",NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","2016-07-19 11:39:18"
"15789","Snakebite and Black",NA,NA,NA,NA,NA,NA,NA,NA,"Beer",NA,"Alcoholic","Pint glass","Put blackcurrant squash in first up to about 1cm in glass. Then add the larger and cider one after another.",NA,"Zuerst den schwarzen Johannisbeer-Kürbis bis zu ca. 1 cm in ein Glas geben. Dann das Lagerbier und den Apfelwein nacheinander hinzufügen.",NA,NA,NA,"https://www.thecocktaildb.com/images/media/drink/rssvwv1441248863.jpg","Lager","Cider","Blackcurrant squash",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1/2 pint ","1/2 pint ","A little bit of ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","2015-09-03 03:54:23"
"12322","Strawberry Margarita",NA,NA,NA,NA,NA,NA,NA,NA,"Ordinary Drink",NA,"Alcoholic","Cocktail glass","Rub rim of cocktail glass with lemon juice and dip rim in salt. Shake schnapps, tequila, triple sec, lemon juice, and strawberries with ice, strain into the salt-rimmed glass, and serve.",NA,"Cocktailglasrand mit Zitronensaft und Tauchrand in Salz wenden. Schnaps, Tequila, Triple-Sec, Zitronensaft und Erdbeeren mit Eis schütteln, in das salzige Glas sieben und servieren.",NA,NA,NA,"https://www.thecocktaildb.com/images/media/drink/tqyrpw1439905311.jpg","Strawberry schnapps","Tequila","Triple sec","Lemon juice","Strawberries","Salt",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1/2 oz ","1 oz ","1/2 oz ","1 oz ","1 oz ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","2015-08-18 14:41:51"
"17233","Salted Toffee Martini",NA,NA,NA,NA,NA,NA,NA,NA,"Cocktail",NA,"Alcoholic","Cocktail glass","Add ice, toffee gin, chocolate liqueur and Amaretto to a cocktail shaker and shake vigorously. 
Pour the chocolate syrup into a saucer and dip the top of a martini glass into the sauce. Grate some of the Willie\'s sea salt chocolate into another saucer and dip the coated glass, so the flakes stick to the sauce, creating a chocolate rim!
Pour the contents of the shaker into your chocolatey glass and sprinkle with more grated chocolate - enjoy!  ",NA,"Eis, Toffee Gin, Schokoladenlikör und Amaretto in einen Cocktailshaker geben und kräftig schütteln.",NA,NA,NA,"https://www.thecocktaildb.com/images/media/drink/3s6mlr1509551211.jpg","Gin","Chocolate liqueur","Amaretto","Chocolate Sauce","Salted Chocolate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"50 ml ","30 ml ","15 ml","Garnish","Grated",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","2017-11-01 15:46:51"
"12854","Scottish Highland Liqueur",NA,NA,NA,NA,NA,NA,NA,NA,"Homemade Liqueur",NA,"Alcoholic","Collins Glass","Combine all ingreds in aging container. Cover tightly and shake gently several times during the first 24 hrs. After 24 hrs, remove the lemon zest. Cover again and let stand in a cool, dark place for 2 weeks, shaking gently every other day. Strain through a wire sieve to remove the angelica root and fennel. Return to aging container, cover and let stand undisturbed in a cool dark place for 6 months. Siphon or pour clear liqueur into a sterile bottle. The cloudy dregs may be saved for cooking.",NA,"Alle Zutaten in einem Alterungsbehälter zusammenfügen. In den ersten 24 Stunden fest abdecken und mehrmals leicht schütteln. Nach 24 Stunden die Zitronenschale entfernen. Nochmals zugedeckt an einem kühlen, dunklen Ort für 2 Wochen stehen lassen und jeden zweiten Tag sanft schütteln. Durch ein Drahtsieb sieben, um die Angelikawurzel und den Fenchel zu entfernen. In den Alterungsbehälter zurückgegeben, abdecken und 6 Monate ungestört an einem kühlen, dunklen Ort stehen lassen. Siphonierten oder klaren Likör in eine sterile Flasche gießen. Die Trübstoffe können zum Kochen aufbewahrt werden.",NA,NA,NA,"https://www.thecocktaildb.com/images/media/drink/upqvvp1441253441.jpg","Johnnie Walker","Honey","Angelica root","Fennel seeds","Lemon peel",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1 fifth ","1 1/2 cup mild ","2 tsp dried and chopped ","1/4 tsp crushed ","2 2 inch strips ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","2015-09-03 05:10:41"
"13026","Sangria - The World's Best",NA,NA,NA,NA,NA,NA,NA,NA,"Punch / Party Drink",NA,"Alcoholic","Pitcher","Mix wine, sugar and fruit, and let sit in the fridge for 18-24 hours. The mixture will have a somewhat syrupy consistency. Before serving stir in brandy and cut the mixture with soda water until it have a thinner, more wine like consistency. Serve from a pitcher in wine glasses.",NA,"Wein, Zucker und Obst mischen und 18-24 Stunden im Kühlschrank stehen lassen. Die Mischung hat eine etwas sirupartige Konsistenz. Vor dem Servieren Brandy unterrühren und die Mischung mit Sodawasser mischen, bis sie eine dünne, weinähnliche Konsistenz hat. Aus einem Krug in Weingläsern servieren.",NA,NA,NA,"https://www.thecocktaildb.com/images/media/drink/vysywu1468924264.jpg","Red wine","Sugar","Lemon","Orange","Apple","Brandy","Soda water",NA,NA,NA,NA,NA,NA,NA,NA,"1 1/2 L ","1 cup ","1 large ","1 large ","1 large ","3-4 oz plain ",NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","2016-07-19 11:31:04"
"12388","Thriller",NA,NA,NA,NA,NA,NA,NA,NA,"Ordinary Drink",NA,"Alcoholic","Cocktail glass","In a shaker half-filled with ice cubes, combine all of the ingredients. Shake well. Strain into a cocktail glass.",NA,"In einem Shaker, der halb mit Eiswürfeln gefüllt ist, alle Zutaten vermengen. Gut schütteln. In ein Cocktailglas abseihen.",NA,NA,NA,"https://www.thecocktaildb.com/images/media/drink/rvuswq1461867714.jpg","Scotch","Wine","Orange juice",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1 1/2 oz ","1 oz Green Ginger ","1 oz ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","2016-04-28 19:21:54"
"12856","Tia-Maria",NA,NA,NA,NA,NA,NA,NA,NA,"Homemade Liqueur",NA,"Alcoholic","Collins Glass","Boil water, sugar and coffe for 10 mins and let cool. Add rum and vanilla. Put in clean bottle(s) and leave for 1 week before using.",NA,"Wasser, Zucker und Kaffee 10 Minuten lang kochen und abkühlen lassen. Rum und Vanille dazugeben. In saubere Flasche(n) geben und vor Gebrauch 1 Woche ruhen lassen.",NA,NA,NA,"https://www.thecocktaildb.com/images/media/drink/sih81u1504367097.jpg","Water","Brown sugar","Coffee","Rum","Vanilla extract",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1 cup ","3/4-1 cup ","4 tsp ","1 cup ","4 tsp ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","2017-09-02 16:44:58"
"17828","Tipperary",NA,NA,NA,NA,NA,NA,NA,NA,"Cocktail",NA,"Alcoholic","Nick and Nora Glass","Stir over ice. Strain into chilled glass. Cut a wide swath of orange peel, and express the orange oils over the drink. Discard orange twist.",NA,"Über das Eis geben. In ein gekühltes Glas abseihen. Schneiden Sie einen breiten Streifen Orangenschale und geben Sie die Orangenöle über das Getränk. Entsorgen Sie den orangefarbenen Twist.",NA,NA,NA,"https://www.thecocktaildb.com/images/media/drink/b522ek1521761610.jpg","Irish Whiskey","Sweet Vermouth","Green Chartreuse",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2 oz","1 oz","1/2 oz",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","2018-03-22 23:33:30"
"15006","Turkeyball",NA,NA,NA,NA,NA,NA,NA,NA,"Shot",NA,"Alcoholic","Shot glass","Shake with ice and strain into a shot glass.",NA,"Mit Eis schütteln und in ein Schnapsglas abseihen.",NA,NA,NA,"https://www.thecocktaildb.com/images/media/drink/rxurpr1441554292.jpg","Wild Turkey","Amaretto","Pineapple juice",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1 oz ","3/4 oz ","1 splash ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","2015-09-06 16:44:53"
"12402","Tom Collins",NA,NA,NA,NA,NA,NA,NA,NA,"Ordinary Drink",NA,"Alcoholic","Collins glass","In a shaker half-filled with ice cubes, combine the gin, lemon juice, and sugar. Shake well. Strain into a collins glass alomst filled with ice cubes. Add the club soda. Stir and garnish with the cherry and the orange slice.",NA,"In einem Shaker, der halb mit Eiswürfeln gefüllt ist, Gin, Zitronensaft und Zucker mischen. Gut schütteln. In ein Collins-Glas abseihen, das mit Eiswürfeln gefüllt ist. Füge das Club-Soda hinzu. Umrühren und mit der Kirsche und der Orangenscheibe garnieren.",NA,NA,NA,"https://www.thecocktaildb.com/images/media/drink/qystvv1439907682.jpg","Gin","Lemon juice","Sugar","Club soda","Maraschino cherry","Orange",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2 oz ","1 oz ","1 tsp superfine ","3 oz ","1 ","1 ",NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","2015-08-18 15:21:22"
"12726","Tomato Tang",NA,NA,NA,NA,NA,NA,NA,NA,"Other/Unknown",NA,"Non alcoholic","Highball glass","Place all ingredients in the blender jar - cover and whiz on medium speed until well blended. Pour in one tall, 2 medium or 3 small glasses and drink up.",NA,"Alle Zutaten in den Mixer geben - abdecken und bei mittlerer Geschwindigkeit schaumig schlagen, bis sie gut vermischt sind. In ein großes, 2 mittlere oder 3 kleine Gläser füllen und geniessen.",NA,NA,NA,"https://www.thecocktaildb.com/images/media/drink/869qr81487603278.jpg","Tomato juice","Lemon juice","Celery salt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2 cups ","1-2 tblsp ","1 dash ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","2017-02-20 15:07:58"
"12782","Thai Coffee",NA,NA,NA,NA,NA,NA,NA,NA,"Coffee / Tea",NA,"Non alcoholic","Highball glass","Place the coffee and spices in the filter cone of your coffee maker. Brew coffee as usual, let it cool. In a tall glass, dissolve 1 or 2 teaspoons of sugar in an ounce of the coffee (it's easier to dissolve than if you put it right over ice). Add 5-6 ice cubes and pour coffee to within about 1 inch of the top of the glass. Rest a spoon on top of the coffee and slowly pour whipping cream into the spoon. This will make the cream float on top of the coffee rather than dispersing into it right away.",NA,"Geben Sie den Kaffee und die Gewürze in den Filterkegel Ihrer Kaffeemaschine. Kaffee wie gewohnt zubereiten, abkühlen lassen. In einem hohen Glas 1 oder 2 Teelöffel Zucker in 2 Esslöffel Kaffee auflösen (es ist einfacher zu lösen, als wenn man ihn direkt auf Eis legt). Füge 5-6 Eiswürfel hinzu und gieße Kaffee 2-3cm von der Oberseite des Glases auf. Einen Löffel auf den Kaffee legen und langsam Schlagsahne in den Löffel geben. Dadurch wird die Creme auf dem Kaffee schweben, anstatt sich sofort darin zu verteilen.",NA,NA,NA,"https://www.thecocktaildb.com/images/media/drink/wquwxs1441247025.jpg","Coffee","Coriander","Cardamom","Sugar","Whipping cream","Ice",NA,NA,NA,NA,NA,NA,NA,NA,NA,"6 tblsp ground","1/4 tsp ","4-5 whole green ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","2015-09-03 03:23:45"
"15639","Texas Sling",NA,NA,NA,NA,NA,NA,NA,NA,"Milk / Float / Shake",NA,"Alcoholic","Wine Glass","Blend with Ice until smooth. Serve in a tulip glass, top with whip cream.",NA,"Mit Eis mischen, bis es glatt ist. In einem Tulpenglas servieren, mit Schlagsahne bedecken.",NA,NA,NA,"https://www.thecocktaildb.com/images/media/drink/ypl13s1504890158.jpg","Kahlua","Irish cream","Amaretto","151 proof rum","Cream",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1/2 oz ","1/2 oz ","1/2 oz ","1/2 oz Bacardi ","1 oz ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","2017-09-08 18:02:39"
"12362","Tequila Fizz",NA,NA,NA,NA,NA,NA,NA,NA,"Ordinary Drink",NA,"Alcoholic","Collins glass","Shake all ingredients (except ginger ale) with ice and strain into a collins glass over ice cubes. Fill with ginger ale, stir, and serve.",NA,"Alle Zutaten (außer Ginger Ale) mit Eis schütteln und in ein Collins-Glas über Eiswürfel abseihen. Mit Ginger Ale füllen, umrühren und servieren.",NA,NA,NA,"https://www.thecocktaildb.com/images/media/drink/2bcase1504889637.jpg","Tequila","Lemon juice","Grenadine","Egg white","Ginger ale",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2 oz ","1 tblsp ","3/4 oz ","1 ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","2017-09-08 17:53:57"
"12370","Tequila Sour",NA,NA,NA,NA,NA,NA,NA,NA,"Ordinary Drink",NA,"Alcoholic","Whiskey sour glass","Shake tequila, juice of lemon, and powdered sugar with ice and strain into a whiskey sour glass. Add the half-slice of lemon, top with the cherry, and serve.",NA,"Tequila, Zitronensaft und Puderzucker mit Eis schütteln und in ein Whiskey-Sourglas abseihen. Die halbe Zitronenscheibe dazugeben, mit der Kirsche garnieren und servieren.",NA,NA,NA,"https://www.thecocktaildb.com/images/media/drink/ek0mlq1504820601.jpg","Tequila","Lemon","Powdered sugar","Lemon","Cherry",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2 oz ","Juice of 1/2 ","1 tsp ","1/2 slice ","1 ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","2017-09-07 22:43:21"
"14860","Talos Coffee",NA,NA,NA,NA,NA,NA,NA,NA,"Coffee / Tea",NA,"Alcoholic","Brandy snifter","Add your GM and then add your coffee.",NA,"Füge deinen GM und dann deinen Kaffee hinzu.",NA,NA,NA,"https://www.thecocktaildb.com/images/media/drink/rswqpy1441246518.jpg","Grand Marnier","Coffee",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3 parts ","1 part ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","2015-09-03 03:15:18"
"15515","Tennesee Mud",NA,NA,NA,NA,NA,NA,NA,NA,"Coffee / Tea",NA,"Alcoholic","Coffee Mug","Mix Coffee, Jack Daniels and Amaretto. Add Cream on top.",NA,"Mische Kaffee, Jack Daniels und Amaretto. Creme darauf geben.",NA,NA,NA,"https://www.thecocktaildb.com/images/media/drink/txruqv1441245770.jpg","Coffee","Jack Daniels","Amaretto","Whipped cream",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8 oz ","4 oz ","4 oz ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","2015-09-03 03:02:50"
"12418","Turf Cocktail",NA,NA,NA,NA,NA,NA,NA,NA,"Ordinary Drink",NA,"Alcoholic","Cocktail glass","Stir all ingredients (except orange peel) with ice and strain into a cocktail glass. Add the twist of orange peel and serve.",NA,"Alle Zutaten (außer Orangenschale) mit Eis verrühren und in ein Cocktailglas abseihen. Orangenspirale hinzufügen und servieren.",NA,NA,NA,"https://www.thecocktaildb.com/images/media/drink/utypqq1441554367.jpg","Dry Vermouth","Gin","Anis","Bitters","Orange peel",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1 oz ","1 oz ","1/4 tsp ","2 dashes ","Twist of ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","2015-09-06 16:46:07"
"12786","Thai Iced Tea",NA,NA,NA,NA,NA,NA,NA,NA,"Coffee / Tea",NA,"Non alcoholic","Highball glass","Combine Thai tea (i.e., the powder), boiling water, and sweetened condensed milk, stir until blended. Pour into 2 tall glasses filled with ice cubes. Garnish with mint leaves. Makes 2 servings.",NA,"Kombiniere Thai-Tee (Pulver), kochendes Wasser und gesüßte Kondensmilch, rühr sie um, bis sie vermischt sind. In 2 große Gläser mit Eiswürfeln füllen. Mit Minzblättern garnieren. Ergibt 2 Portionen.",NA,NA,NA,"https://www.thecocktaildb.com/images/media/drink/trvwpu1441245568.jpg","Tea","Water","Condensed milk","Ice","Mint",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1/4 cup Thai ","1/2 cup boiling ","2 tsp sweetened ","cubes","garnish",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","2015-09-03 02:59:28"
"17247","The Last Word",NA,NA,NA,NA,NA,NA,NA,NA,"Cocktail",NA,"Alcoholic","Cocktail glass","Shake with ice and strain into a cocktail glass.",NA,"Mit Eis schütteln und in ein Cocktailglas abseihen.",NA,NA,NA,"https://www.thecocktaildb.com/images/media/drink/91oule1513702624.jpg","Green Chartreuse","Maraschino Liqueur","Lime Juice",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1 oz","1 oz","1 oz",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","2017-12-19 16:57:04"
"17824","The Laverstoke",NA,NA,NA,NA,NA,NA,NA,NA,"Cocktail",NA,"Alcoholic","Balloon Glass","1) Squeeze two lime wedges into a balloon glass then add the cordial, Bombay Sapphire and MARTINI Rosso Vermouth, swirl to mix.

2) Fully fill the glass with cubed ice and stir to chill.

3) Top with Fever-Tree Ginger Ale and gently stir again to combine.

4) Garnish with a snapped ginger slice and an awoken mint sprig.",NA,"Zwei Limettenkeile in ein Ballonglas drücken und dann die Herznote, Bombay Sapphire und MARTINI Rosso Wermut hinzufügen, verrühren. Füllen Sie das Glas vollständig mit Eiswürfeln und rühren Sie es um, um es abzukühlen. Mit dem Fever-Tree Ginger Ale auffüllen und zum Mischen wieder leicht umrühren. Mit einer geöffneten Ingwerscheibe und einem Minzzweig garnieren.",NA,NA,NA,"https://www.thecocktaildb.com/images/media/drink/6xfj5t1517748412.jpg","Gin","Elderflower cordial","Rosso Vermouth","Tonic Water","Lime","Ginger","Mint",NA,NA,NA,NA,NA,NA,NA,NA,"50 ml","15 ml","15 ml","75 ml","2 Wedges","1 Slice","1 Large Sprig",NA,NA,NA,NA,NA,NA,NA,NA,"No","2018-02-04 12:46:52"
"12420","Tuxedo Cocktail",NA,NA,NA,NA,NA,NA,"IBA,Classic",NA,"Ordinary Drink","Unforgettables","Alcoholic","Cocktail glass","Stir all ingredients with ice and strain into a cocktail glass. Garnish with a cherry and a twist of lemon zest.",NA,"Alle Zutaten mit Eis verrühren und in ein Cocktailglas abseihen. Mit einer Kirsche und einem Schuss Zitrone garnieren.",NA,NA,NA,"https://www.thecocktaildb.com/images/media/drink/4u0nbl1504352551.jpg","Dry Vermouth","Gin","Maraschino liqueur","Anis","Orange bitters","Cherry",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1 1/2 oz ","1 1/2 oz ","1/4 tsp ","1/4 tsp ","2 dashes ","1 ",NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","2017-09-02 12:42:31"
